;date;time;consumption_w;generation_w;temperature_c;humidity_perc;radiation_Wm_2;power_w_zone_1_hvac1;power_w_zone_1_hvac2;power_w_zone_1_hvac3;power_w_zone_1_light;power_w_zone_1_sockets;power_w_zone_2_hvac1;power_w_zone_2_hvac2;power_w_zone_2_light;power_w_zone_2_sockets;power_w_zone_3_hvac1;power_w_zone_3_hvac2;power_w_zone_3_hvac3;power_w_zone_3_light;power_w_zone_3_sockets;power_w_zone_4_hvac;power_w_zone_4_light;power_w_zone_4_sockets;power_w_zone_5_hvac;power_w_zone_5_light;power_w_zone_5_sockets;power_w_hvac;power_w_light;power_w_socket;isoweekday;period_of_day
4669;2019-01-17;05:10:00;2452;0;7.9;95.0;0.0;8;0;0;0;483;0;251;0;862;0;0;0;0;378;12;0;159;0;0;299;271;0;2181;4;1
4670;2019-01-17;05:15:00;3078;0;7.9;95.0;0.0;7;0;0;0;485;0;878;0;858;0;0;0;0;380;11;0;163;0;0;296;896;0;2182;4;1
4671;2019-01-17;05:20:00;2372;0;7.8;95.0;0.0;8;0;0;0;485;0;175;0;857;0;0;0;0;380;10;0;161;0;0;296;193;0;2179;4;1
4672;2019-01-17;05:25:00;2379;0;7.8;95.0;0.0;8;0;0;0;491;0;174;0;858;0;0;0;0;379;12;0;160;0;0;297;194;0;2185;4;1
4673;2019-01-17;05:30:00;3160;0;7.8;95.0;0.0;7;0;0;0;486;0;890;0;925;0;0;0;0;380;11;0;161;0;0;300;908;0;2252;4;1
4674;2019-01-17;05:35:00;2375;0;7.8;94.0;0.0;8;0;0;0;484;0;178;0;859;0;0;0;0;380;12;0;159;0;0;295;198;0;2177;4;1
4675;2019-01-17;05:40:00;2380;0;7.7;94.0;0.0;6;0;0;0;486;0;178;0;861;0;0;0;0;380;12;0;163;0;0;294;196;0;2184;4;1
4676;2019-01-17;05:45:00;2635;0;7.7;94.0;0.0;7;0;0;0;511;0;404;0;867;0;0;0;0;379;11;0;160;0;0;296;422;0;2213;4;1
4677;2019-01-17;05:50:00;2959;0;7.6;94.0;0.0;9;0;0;0;496;0;744;0;866;0;0;0;0;377;12;0;157;0;0;298;765;0;2194;4;1
4678;2019-01-17;05:55:00;2368;0;7.6;95.0;0.0;6;0;0;0;491;0;173;0;859;0;0;0;0;378;11;0;158;0;0;292;190;0;2178;4;1
4679;2019-01-17;06:00:00;2372;0;7.4;94.0;0.0;7;0;0;0;487;0;170;0;866;0;0;0;0;379;12;0;157;0;0;294;189;0;2183;4;2
4680;2019-01-17;06:05:00;3011;0;7.3;94.0;0.0;8;0;0;0;484;0;817;0;855;0;0;0;0;379;11;0;161;0;0;296;836;0;2175;4;2
4681;2019-01-17;06:10:00;2362;0;7.1;94.0;0.0;8;0;0;0;483;0;170;0;857;0;0;0;0;378;11;0;160;0;0;295;189;0;2173;4;2
4682;2019-01-17;06:15:00;2370;0;6.9;94.0;0.0;7;0;0;0;492;0;170;0;860;0;0;0;0;378;10;0;161;0;0;292;187;0;2183;4;2
4683;2019-01-17;06:20:00;2363;0;6.8;94.0;0.0;9;0;0;0;484;0;170;0;857;0;0;0;0;377;10;0;163;0;0;293;189;0;2174;4;2
4684;2019-01-17;06:25:00;3077;0;6.8;94.0;0.0;9;0;0;0;489;0;873;0;860;0;0;0;0;378;11;0;160;0;0;297;893;0;2184;4;2
4685;2019-01-17;06:30:00;2368;0;6.8;95.0;0.0;8;0;0;0;487;0;170;0;856;0;0;0;0;380;10;0;160;0;0;297;188;0;2180;4;2
4686;2019-01-17;06:35:00;2366;0;6.8;95.0;0.0;6;0;0;0;491;0;170;0;857;0;0;0;0;377;11;0;158;0;0;296;187;0;2179;4;2
4687;2019-01-17;06:40:00;3011;0;6.8;94.0;0.0;9;0;0;0;493;0;801;0;858;0;0;0;0;380;10;0;160;0;0;300;820;0;2191;4;2
4688;2019-01-17;06:45:00;2379;0;6.8;94.0;0.0;4;0;0;0;490;0;170;0;871;0;0;0;0;376;9;0;159;0;0;300;183;0;2196;4;2
4689;2019-01-17;06:50:00;2378;0;6.7;94.0;0.0;7;0;0;0;487;0;170;0;871;0;0;0;0;376;9;0;159;0;0;299;186;0;2192;4;2
4690;2019-01-17;06:55:00;2366;0;6.3;94.0;0.0;6;0;0;0;487;0;170;0;860;0;0;0;0;377;10;0;159;0;0;297;186;0;2180;4;2
4691;2019-01-17;07:00:00;3161;0;6.3;94.0;0.0;9;0;0;0;490;0;947;0;866;0;0;0;0;380;11;0;158;0;0;300;967;0;2194;4;2
4692;2019-01-17;07:05:00;2359;0;6.3;94.0;0.0;7;0;0;0;483;0;170;0;856;0;0;0;0;377;10;0;161;0;0;295;187;0;2172;4;2
4693;2019-01-17;07:10:00;2366;0;6.3;94.0;0.0;8;0;0;0;489;0;170;0;858;0;0;0;0;379;10;0;162;0;0;290;188;0;2178;4;2
4694;2019-01-17;07:15:00;2356;0;6.4;95.0;0.0;8;0;0;0;488;0;170;0;854;0;0;0;0;380;9;0;160;0;0;287;187;0;2169;4;2
4695;2019-01-17;07:20:00;3073;0;6.4;95.0;0.0;7;0;0;0;486;0;883;0;858;0;0;0;0;377;11;0;161;0;0;290;901;0;2172;4;2
4696;2019-01-17;07:25:00;2364;0;6.5;95.0;0.0;7;0;0;0;485;0;172;0;859;0;0;0;0;379;11;0;161;0;0;290;190;0;2174;4;2
4697;2019-01-17;07:30:00;2367;0;6.5;95.0;0.0;9;0;0;0;484;0;173;0;857;0;0;0;0;380;11;0;161;0;0;292;193;0;2174;4;2
4698;2019-01-17;07:35:00;3064;0;6.4;95.0;0.0;9;0;0;0;482;0;879;0;856;0;0;0;0;380;11;0;160;0;0;287;899;0;2165;4;2
4699;2019-01-17;07:40:00;2370;0;6.3;95.0;0.0;7;0;0;0;484;0;174;0;860;0;0;0;0;381;10;0;165;0;0;289;191;0;2179;4;2
4700;2019-01-17;07:45:00;2403;0;6.3;95.0;0.0;9;0;0;0;516;0;170;0;864;0;0;0;0;381;9;0;165;0;0;289;188;0;2215;4;2
4701;2019-01-17;07:50:00;2419;0;6.4;95.0;0.0;7;0;0;0;536;0;171;0;865;0;0;0;0;378;11;0;161;0;0;290;189;0;2230;4;2
4702;2019-01-17;07:55:00;3061;0;6.4;95.0;0.0;8;0;0;0;496;0;862;0;863;0;0;0;0;379;9;0;158;0;0;286;879;0;2182;4;2
4703;2019-01-17;08:00:00;2367;0;6.5;95.0;2.0;8;0;0;0;482;0;170;0;867;0;0;0;0;380;9;0;162;0;0;289;187;0;2180;4;2
4704;2019-01-17;08:05:00;2360;32;6.5;95.0;6.0;7;0;0;0;488;0;171;0;861;0;0;0;0;378;8;0;159;0;0;288;186;0;2174;4;2
4705;2019-01-17;08:10:00;2367;58;6.4;95.0;9.0;8;0;0;0;489;0;170;0;855;0;0;0;7;377;8;0;161;0;0;292;186;7;2174;4;2
4706;2019-01-17;08:15:00;3189;70;6.5;95.0;12.0;9;0;0;88;487;0;863;0;861;0;0;0;27;393;8;0;165;0;0;288;880;115;2194;4;2
4707;2019-01-17;08:20:00;2477;80;6.4;94.0;16.0;8;0;0;117;485;0;170;0;858;0;0;0;0;379;9;0;162;0;0;289;187;117;2173;4;2
4708;2019-01-17;08:25:00;2392;92;6.4;94.0;17.0;7;0;0;0;482;0;170;0;858;0;0;0;0;378;10;26;162;0;10;289;187;36;2169;4;2
4709;2019-01-17;08:30:00;3053;108;6.5;95.0;27.0;8;0;0;0;482;0;685;0;860;0;0;0;0;378;10;78;160;0;103;289;703;181;2169;4;2
4710;2019-01-17;08:35:00;2540;118;6.6;95.0;40.0;9;0;0;0;487;0;350;0;859;0;0;0;0;378;8;0;163;0;0;286;367;0;2173;4;2
4711;2019-01-17;08:40:00;2459;128;6.7;95.0;50.0;7;0;0;0;485;0;265;0;858;0;0;0;0;378;11;0;163;0;0;292;283;0;2176;4;2
4712;2019-01-17;08:45:00;3430;141;6.7;94.0;60.0;8;0;0;0;488;0;1228;0;865;0;0;0;0;379;10;0;164;0;0;288;1246;0;2184;4;2
4713;2019-01-17;08:50:00;4298;150;6.8;94.0;71.0;7;0;0;0;504;0;2081;0;867;0;0;0;0;380;8;0;162;0;0;289;2096;0;2202;4;2
4714;2019-01-17;08:55:00;3547;163;7.0;94.0;82.0;9;0;0;0;504;0;1340;0;855;0;0;0;0;377;10;0;163;0;0;289;1359;0;2188;4;2
4715;2019-01-17;09:00:00;3664;176;7.1;94.0;95.0;8;0;0;18;501;0;1215;0;865;0;0;110;0;422;10;0;163;0;62;290;1343;80;2241;4;2
4716;2019-01-17;09:05:00;4622;182;7.1;94.0;110.0;5;0;0;69;606;0;1193;0;857;0;0;752;0;462;8;0;164;0;214;292;1958;283;2381;4;2
4717;2019-01-17;09:10:00;5357;188;7.1;94.0;124.0;9;0;0;73;543;0;1858;0;855;0;0;945;0;377;6;0;164;0;228;299;2818;301;2238;4;2
4718;2019-01-17;09:15:00;4738;198;7.2;94.0;138.0;9;0;0;68;517;0;1159;0;858;0;0;1053;0;382;8;0;163;0;226;295;2229;294;2215;4;2
4719;2019-01-17;09:20:00;4386;206;7.2;93.0;152.0;8;0;0;51;499;0;979;0;857;0;0;1106;0;380;7;0;163;0;45;291;2100;96;2190;4;2
4720;2019-01-17;09:25:00;4566;207;7.4;93.0;166.0;7;0;0;0;496;0;1256;0;855;0;0;1105;0;379;8;0;163;0;0;297;2376;0;2190;4;2
4721;2019-01-17;09:30:00;4690;213;7.4;93.0;179.0;7;0;0;0;502;0;1398;0;857;0;0;1081;0;380;7;0;161;0;0;297;2493;0;2197;4;2
4722;2019-01-17;09:35:00;4325;219;7.6;93.0;194.0;7;0;0;0;542;0;1011;0;856;0;0;1066;0;377;7;0;163;0;0;296;2091;0;2234;4;2
4723;2019-01-17;09:40:00;3647;225;7.8;93.0;205.0;6;0;0;0;518;0;330;0;861;0;0;1091;0;378;10;0;162;0;0;291;1437;0;2210;4;2
4724;2019-01-17;09:45:00;4790;230;7.8;92.0;216.0;9;0;0;0;512;0;1588;0;865;0;0;974;0;376;9;0;164;0;0;293;2580;0;2210;4;2
4725;2019-01-17;09:50:00;3540;235;7.9;92.0;228.0;8;0;0;0;494;0;853;0;860;0;0;476;0;381;9;0;164;0;0;295;1346;0;2194;4;2
4726;2019-01-17;09:55:00;3868;241;8.1;92.0;238.0;9;0;0;58;510;0;313;0;857;0;0;1071;0;378;10;0;163;0;206;293;1403;264;2201;4;2
4727;2019-01-17;10:00:00;4174;246;8.2;91.0;248.0;6;0;0;110;533;0;888;0;875;0;0;421;0;380;10;141;185;0;329;296;1325;580;2269;4;2
4728;2019-01-17;10:05:00;5306;250;8.3;91.0;259.0;7;0;0;95;517;0;790;0;861;0;0;1040;0;377;12;628;360;0;327;292;1849;1050;2407;4;2
4729;2019-01-17;10:10:00;4976;270;8.6;91.0;271.0;7;0;0;0;534;0;1022;0;862;0;0;540;0;380;12;629;372;0;323;295;1581;952;2443;4;2
4730;2019-01-17;10:15:00;5281;353;8.8;90.0;282.0;8;0;0;0;535;0;990;0;859;0;0;890;0;381;12;626;364;0;321;295;1900;947;2434;4;2
4731;2019-01-17;10:20:00;4497;483;8.9;89.0;294.0;7;0;0;0;537;0;655;0;859;0;0;434;0;380;12;627;373;0;321;292;1108;948;2441;4;2
4732;2019-01-17;10:25:00;4989;499;8.9;88.0;303.0;6;0;0;0;526;0;504;0;860;0;0;1019;0;378;12;626;374;0;320;364;1541;946;2502;4;2
4733;2019-01-17;10:30:00;5667;610;9.0;87.0;311.0;7;0;0;0;528;0;1681;0;857;0;0;417;0;381;12;626;358;0;320;480;2117;946;2604;4;2
4734;2019-01-17;10:35:00;4804;697;9.3;87.0;321.0;7;0;0;0;520;0;172;0;858;0;0;1035;0;378;12;628;354;0;320;520;1226;948;2630;4;2
4735;2019-01-17;10:40:00;4950;860;9.6;87.0;329.0;8;0;0;0;502;0;998;0;859;0;0;356;0;378;12;624;354;0;319;540;1374;943;2633;4;2
4736;2019-01-17;10:45:00;5273;960;9.8;86.0;336.0;7;0;0;0;539;0;854;0;892;0;0;748;0;385;12;624;352;0;318;542;1621;942;2710;4;2
4737;2019-01-17;10:50:00;5449;1015;9.9;84.0;347.0;9;0;0;0;542;0;1094;0;916;0;0;690;0;379;12;623;358;0;318;508;1805;941;2703;4;2
4738;2019-01-17;10:55:00;4520;1080;9.9;83.0;358.0;5;0;0;80;538;0;303;0;908;0;0;477;0;379;12;627;361;0;318;512;797;1025;2698;4;2
4739;2019-01-17;11:00:00;5972;1198;10.1;82.0;368.0;8;0;42;220;581;0;1065;0;903;0;0;956;0;379;12;628;355;0;317;506;2083;1165;2724;4;2
4740;2019-01-17;11:05:00;5026;1265;10.1;81.0;376.0;6;0;0;220;573;0;935;0;901;0;0;401;0;380;12;626;358;0;159;455;1354;1005;2667;4;2
4741;2019-01-17;11:10:00;7131;1416;10.2;80.0;389.0;6;0;0;220;562;0;722;0;907;0;0;574;0;383;12;627;359;609;479;1671;1923;1326;3882;4;2
4742;2019-01-17;11:15:00;9097;1558;10.4;79.0;394.0;7;0;0;291;607;0;878;0;951;0;0;880;0;402;12;626;359;1321;557;2206;3098;1474;4525;4;2
4743;2019-01-17;11:20:00;7951;1637;10.6;77.0;401.0;7;0;0;289;592;0;1132;18;966;0;0;415;0;387;12;624;357;393;457;2302;1959;1388;4604;4;2
4744;2019-01-17;11:25:00;7935;1665;10.7;76.0;407.0;66;0;0;0;512;0;676;0;958;0;0;1064;0;388;12;623;354;836;225;2221;2654;848;4433;4;2
4745;2019-01-17;11:30:00;7862;1691;10.8;75.0;413.0;581;0;0;0;497;0;1028;0;962;0;0;407;0;387;12;624;353;634;222;2155;2662;846;4354;4;2
4746;2019-01-17;11:35:00;8146;1703;10.7;74.0;419.0;1000;0;0;0;497;0;1137;0;969;0;0;609;0;387;12;624;355;194;221;2141;2952;845;4349;4;2
4747;2019-01-17;11:40:00;8292;1768;10.8;74.0;426.0;1089;0;0;0;494;0;282;0;974;0;0;852;0;391;12;623;358;826;222;2169;3061;845;4386;4;2
4748;2019-01-17;11:45:00;8705;1843;11.1;73.0;432.0;1077;0;0;0;503;0;1706;0;970;0;0;395;0;387;12;623;360;306;220;2146;3496;843;4366;4;2
4749;2019-01-17;11:50:00;6869;1864;11.1;72.0;433.0;116;0;0;0;499;0;231;0;943;0;0;471;0;485;12;626;350;519;534;2083;1349;1160;4360;4;2
4750;2019-01-17;11:55:00;8405;1878;11.2;72.0;436.0;810;0;0;0;497;0;741;0;923;0;0;1017;0;457;12;623;354;454;320;2197;3034;943;4428;4;2
4751;2019-01-17;12:00:00;7500;1894;11.2;70.0;440.0;298;0;0;0;508;0;1117;0;931;0;0;399;0;386;12;624;350;379;219;2277;2205;843;4452;4;3
4752;2019-01-17;12:05:00;8069;1890;11.2;71.0;444.0;709;0;0;0;505;0;826;0;913;0;0;640;0;386;12;623;351;637;218;2249;2824;841;4404;4;3
4753;2019-01-17;12:10:00;6914;1758;11.3;71.0;452.0;185;0;0;0;505;0;379;0;907;0;0;836;0;387;12;624;352;195;217;2315;1607;841;4466;4;3
4754;2019-01-17;12:15:00;8537;1781;11.3;70.0;455.0;859;0;0;0;495;0;1486;0;899;0;0;395;0;386;12;625;351;522;217;2290;3274;842;4421;4;3
4755;2019-01-17;12:20:00;6586;1839;11.5;69.0;466.0;49;0;0;0;497;0;470;0;901;0;0;471;0;385;12;623;351;294;217;2316;1296;840;4450;4;3
4756;2019-01-17;12:25:00;7224;1751;11.7;68.0;419.0;723;0;0;0;544;0;300;0;899;0;0;824;0;387;12;625;351;118;216;2225;1977;841;4406;4;3
4757;2019-01-17;12:30:00;6740;1850;11.5;67.0;416.0;197;0;0;0;569;0;1655;0;902;0;0;577;0;390;12;627;348;686;218;559;3127;845;2768;4;3
4758;2019-01-17;12:35:00;5245;1954;11.6;68.0;451.0;657;0;0;0;547;0;187;0;898;0;0;422;0;392;12;628;352;513;214;423;1791;842;2612;4;3
4759;2019-01-17;12:40:00;5220;2011;11.8;67.0;439.0;489;0;0;0;506;0;487;0;895;0;0;536;0;390;12;626;349;292;216;422;1816;842;2562;4;3
4760;2019-01-17;12:45:00;5941;2067;11.9;68.0;447.0;259;0;0;0;513;0;674;0;900;0;0;763;0;389;12;625;352;823;215;416;2531;840;2570;4;3
4761;2019-01-17;12:50:00;4928;2057;11.9;66.0;445.0;729;0;0;0;499;0;183;0;905;0;0;586;0;391;12;627;350;1;215;430;1511;842;2575;4;3
4762;2019-01-17;12:55:00;5774;2142;12.1;66.0;454.0;206;0;0;0;503;0;939;0;899;0;0;380;0;387;12;628;352;829;216;423;2366;844;2564;4;3
4763;2019-01-17;13:00:00;4584;2250;12.1;65.0;457.0;557;0;0;0;502;0;183;0;895;0;0;436;0;389;12;628;350;0;215;417;1188;843;2553;4;3
4764;2019-01-17;13:05:00;5501;2327;12.2;64.0;455.0;393;0;0;0;511;0;178;0;896;0;0;688;0;388;12;629;348;820;216;422;2091;845;2565;4;3
4765;2019-01-17;13:10:00;6142;2323;12.4;64.0;447.0;256;0;0;0;503;0;1772;0;885;0;0;701;0;389;12;628;351;0;214;431;2741;842;2559;4;3
4766;2019-01-17;13:15:00;5594;2163;12.3;64.0;440.0;614;0;0;0;542;0;215;0;887;0;0;494;0;388;12;630;354;809;216;433;2144;846;2604;4;3
4767;2019-01-17;13:20:00;5933;2045;12.3;64.0;432.0;10;0;0;0;554;0;1889;0;887;0;0;413;0;389;12;626;355;154;213;431;2478;839;2616;4;3
4768;2019-01-17;13:25:00;6618;1788;12.5;63.0;424.0;595;0;0;0;512;0;187;0;886;0;0;460;0;387;12;625;355;646;216;1737;1900;841;3877;4;3
4769;2019-01-17;13:30:00;7193;1548;12.4;62.0;407.0;67;0;0;0;526;0;901;0;886;0;0;637;0;384;12;625;352;289;215;2299;1906;840;4447;4;3
4770;2019-01-17;13:35:00;7067;1435;12.4;63.0;421.0;577;0;0;0;540;0;1153;0;889;0;0;621;0;386;12;626;350;526;216;1171;2889;842;3336;4;3
4771;2019-01-17;13:40:00;4270;1378;12.7;62.0;430.0;78;0;0;0;494;0;180;0;887;0;0;624;0;383;12;625;348;0;212;427;894;837;2539;4;3
4772;2019-01-17;13:45:00;6196;1258;12.6;61.0;422.0;554;0;0;0;495;0;1027;0;890;0;0;402;0;383;12;624;351;816;213;429;2811;837;2548;4;3
4773;2019-01-17;13:50:00;4221;1115;12.7;61.0;429.0;210;0;0;0;495;0;183;0;899;0;0;423;0;383;12;624;352;2;214;424;830;838;2553;4;3
4774;2019-01-17;13:55:00;5599;1051;12.8;61.0;425.0;518;0;0;0;494;0;379;0;893;0;0;460;0;383;12;624;351;844;215;426;2213;839;2547;4;3
4775;2019-01-17;14:00:00;5614;1025;12.7;62.0;411.0;604;0;0;0;495;0;953;0;888;0;0;622;0;384;12;623;350;43;212;428;2234;835;2545;4;3
4776;2019-01-17;14:05:00;5028;966;12.4;62.0;370.0;120;0;0;0;495;0;180;0;901;0;0;623;0;385;12;623;266;777;215;431;1712;838;2478;4;3
4777;2019-01-17;14:10:00;5697;939;12.4;63.0;401.0;10;0;0;0;497;0;1110;0;891;0;0;578;0;384;12;626;220;723;214;432;2433;840;2424;4;3
4778;2019-01-17;14:15:00;4759;942;12.6;62.0;404.0;10;0;0;0;498;0;972;0;902;0;0;403;0;383;12;625;217;93;216;428;1490;841;2428;4;3
4779;2019-01-17;14:20:00;4394;836;12.6;62.0;394.0;10;0;0;0;496;0;697;0;891;0;0;420;0;386;12;626;217;0;212;427;1139;838;2417;4;3
4780;2019-01-17;14:25:00;5333;921;12.7;62.0;388.0;10;0;0;0;492;0;832;0;880;0;0;459;0;385;12;626;214;784;214;425;2097;840;2396;4;3
4781;2019-01-17;14:30:00;4923;909;12.7;61.0;386.0;596;0;0;0;494;0;631;0;884;0;0;624;0;385;12;624;218;0;99;356;1863;723;2337;4;3
4782;2019-01-17;14:35:00;4906;857;12.7;61.0;362.0;18;0;0;0;494;0;1116;0;884;0;0;622;0;390;12;624;217;237;0;292;2005;624;2277;4;3
4783;2019-01-17;14:40:00;4273;894;12.7;61.0;364.0;10;0;0;0;499;0;180;0;887;0;0;620;0;382;12;626;218;550;0;289;1372;626;2275;4;3
4784;2019-01-17;14:45:00;4891;982;12.8;62.0;358.0;10;0;0;0;493;0;1117;0;896;0;0;404;0;383;12;624;215;445;0;292;1988;624;2279;4;3
4785;2019-01-17;14:50:00;4448;988;12.8;59.0;356.0;535;0;0;0;495;0;175;0;904;0;0;420;15;384;12;625;216;373;0;294;1515;640;2293;4;3
4786;2019-01-17;14:55:00;4663;901;12.8;60.0;331.0;52;0;0;0;500;0;1113;0;895;0;0;553;18;383;12;626;217;0;0;294;1730;644;2289;4;3
4787;2019-01-17;15:00:00;5054;929;12.8;60.0;329.0;10;0;0;95;581;0;173;84;889;0;0;886;0;385;12;625;214;805;0;295;1886;804;2364;4;3
4788;2019-01-17;15:05:00;4794;844;12.8;61.0;327.0;10;0;0;230;789;0;621;219;923;0;0;427;0;383;12;626;214;9;0;331;1079;1075;2640;4;3
4789;2019-01-17;15:10:00;5295;790;12.8;61.0;315.0;10;0;0;230;811;0;624;220;938;0;0;404;0;470;12;628;216;512;0;220;1562;1078;2655;4;3
4790;2019-01-17;15:15:00;5484;688;12.8;62.0;304.0;11;0;0;230;812;0;907;220;936;0;0;447;0;563;12;625;216;277;24;204;1654;1099;2731;4;3
4791;2019-01-17;15:20:00;5967;649;12.8;61.0;293.0;10;0;0;230;815;0;946;220;947;0;0;586;0;594;12;626;217;332;222;210;1886;1298;2783;4;3
4792;2019-01-17;15:25:00;5348;607;13.1;60.0;291.0;10;0;0;230;728;0;166;234;1007;0;0;616;0;599;11;627;215;455;224;226;1258;1315;2775;4;3
4793;2019-01-17;15:30:00;6079;577;13.0;61.0;274.0;642;0;0;230;606;0;1093;220;999;0;0;0;0;599;12;625;218;391;219;225;2138;1294;2647;4;3
4794;2019-01-17;15:35:00;4641;569;12.9;61.0;279.0;10;0;0;230;618;0;173;220;1007;0;0;0;0;632;12;626;263;417;220;213;612;1296;2733;4;3
4795;2019-01-17;15:40:00;5351;517;12.9;61.0;267.0;10;0;0;230;678;0;1032;220;1008;0;0;0;0;604;12;625;283;217;215;217;1271;1290;2790;4;3
4796;2019-01-17;15:45:00;4782;426;12.9;61.0;245.0;10;0;0;230;623;0;175;220;1016;0;0;1;0;597;12;622;251;593;218;214;791;1290;2701;4;3
4797;2019-01-17;15:50:00;5402;374;12.9;60.0;226.0;181;0;0;230;615;0;1043;220;1022;0;0;1;0;557;12;625;248;212;223;213;1449;1298;2655;4;3
4798;2019-01-17;15:55:00;6399;350;12.8;60.0;212.0;524;0;0;230;610;0;936;220;1016;0;0;1;0;633;12;626;225;598;533;235;2071;1609;2719;4;3
4799;2019-01-17;16:00:00;4948;324;12.7;62.0;193.0;10;0;0;230;611;0;551;220;1009;0;0;0;0;665;12;627;218;0;553;242;573;1630;2745;4;3
4800;2019-01-17;16:05:00;6247;306;12.6;62.0;179.0;10;0;0;230;603;0;1400;220;1007;0;0;0;0;655;12;626;220;465;547;252;1887;1623;2737;4;3
4801;2019-01-17;16:10:00;4824;294;12.7;62.0;169.0;10;0;0;230;643;0;175;220;1005;0;0;1;0;567;12;625;219;327;547;243;525;1622;2677;4;3
4802;2019-01-17;16:15:00;6758;287;12.6;62.0;151.0;10;0;0;230;643;0;1019;220;1006;0;0;0;0;646;12;624;220;204;542;1382;1245;1616;3897;4;3
4803;2019-01-17;16:20:00;7280;279;12.6;62.0;137.0;10;0;0;230;656;0;174;220;1009;0;0;1;0;657;12;623;220;604;544;2320;801;1617;4862;4;3
4804;2019-01-17;16:25:00;7501;262;12.6;61.0;123.0;10;0;0;230;694;0;1078;220;1013;0;0;0;0;626;12;623;219;0;541;2235;1100;1614;4787;4;3
4805;2019-01-17;16:30:00;7502;253;12.5;61.0;107.0;10;0;0;230;704;0;180;220;1007;0;0;0;0;658;12;624;220;830;542;2265;1032;1616;4854;4;3
4806;2019-01-17;16:35:00;7427;239;12.5;61.0;92.0;10;0;0;230;672;0;946;223;1001;0;0;0;0;666;12;623;220;8;541;2275;976;1617;4834;4;3
4807;2019-01-17;16:40:00;6800;229;12.4;62.0;79.0;10;0;0;230;650;0;301;220;1141;0;0;0;0;622;12;625;219;0;539;2231;323;1614;4863;4;3
4808;2019-01-17;16:45:00;7477;216;12.4;63.0;61.0;39;0;0;230;691;0;940;220;1048;0;0;0;0;642;12;627;220;0;540;2268;991;1617;4869;4;3
4809;2019-01-17;16:50:00;8126;201;12.3;64.0;40.0;467;0;0;230;906;0;1027;220;998;0;0;0;0;621;12;624;218;0;538;2265;1506;1612;5008;4;3
4810;2019-01-17;16:55:00;7527;172;12.2;64.0;31.0;10;0;0;230;900;0;775;220;1063;0;0;1;0;652;12;625;219;0;538;2282;798;1613;5116;4;3
4811;2019-01-17;17:00:00;7914;150;12.2;64.0;27.0;10;0;0;230;887;0;1183;220;1050;0;0;1;0;651;12;624;224;0;538;2284;1206;1612;5096;4;3
4812;2019-01-17;17:05:00;6684;115;12.2;65.0;22.0;10;0;0;230;886;0;654;220;1048;0;0;0;0;650;12;623;221;0;537;1593;676;1610;4398;4;3
4813;2019-01-17;17:10:00;6587;91;12.0;65.0;16.0;10;0;0;230;945;0;877;220;1038;0;0;1;0;620;12;625;220;0;534;1255;900;1609;4078;4;3
4814;2019-01-17;17:15:00;7772;78;11.9;66.0;14.0;10;0;0;230;982;0;641;220;994;0;0;510;0;573;12;625;221;0;538;2216;1173;1613;4986;4;3
4815;2019-01-17;17:20:00;7750;56;11.8;66.0;11.0;10;0;0;230;1019;0;977;128;964;0;0;221;0;573;12;625;219;0;538;2234;1220;1521;5009;4;3
4816;2019-01-17;17:25:00;7709;45;11.7;67.0;9.0;10;0;0;230;971;0;1019;0;939;0;0;318;0;577;12;624;221;0;537;2251;1359;1391;4959;4;3
4817;2019-01-17;17:30:00;7276;35;11.7;67.0;6.0;10;0;0;230;936;0;408;0;890;0;0;464;0;662;12;623;219;0;536;2286;894;1389;4993;4;3
4818;2019-01-17;17:35:00;7701;17;11.6;67.0;2.0;10;0;0;230;925;0;1271;0;891;0;0;70;0;640;12;623;217;0;536;2276;1363;1389;4949;4;3
4819;2019-01-17;17:40:00;7009;0;11.5;68.0;0.0;10;0;0;230;918;0;442;0;891;0;0;552;0;639;11;406;203;0;534;2173;1015;1170;4824;4;3
4820;2019-01-17;17:45:00;5715;0;11.4;69.0;0.0;10;0;0;230;936;0;185;0;915;0;0;3;0;622;10;0;164;0;532;2108;208;762;4745;4;3
4821;2019-01-17;17:50:00;7135;0;11.3;71.0;0.0;10;0;0;230;933;0;1059;0;900;0;0;582;0;590;10;0;163;0;534;2124;1661;764;4710;4;3
4822;2019-01-17;17:55:00;5607;0;11.1;73.0;0.0;10;0;0;268;921;0;178;0;897;0;0;0;0;629;9;0;163;0;535;1997;197;803;4607;4;3
4823;2019-01-17;18:00:00;6987;0;10.9;74.0;0.0;95;0;0;294;919;0;879;0;896;0;0;555;0;644;11;0;161;0;533;2000;1540;827;4620;4;4
4824;2019-01-17;18:05:00;6074;0;10.8;74.0;0.0;431;0;0;290;903;0;310;0;889;0;0;1;0;556;12;0;161;0;532;1989;754;822;4498;4;4
4825;2019-01-17;18:10:00;4624;0;10.6;75.0;0.0;13;0;0;290;852;0;173;0;894;0;0;615;0;578;11;0;161;0;530;507;812;820;2992;4;4
4826;2019-01-17;18:15:00;5320;0;10.6;75.0;0.0;10;0;0;290;851;0;1777;0;894;0;0;1;0;516;11;0;160;0;527;283;1799;817;2704;4;4
4827;2019-01-17;18:20:00;4988;0;10.4;75.0;0.0;130;0;0;290;710;0;179;8;911;0;0;555;117;521;10;0;162;0;526;869;874;941;3173;4;4
